"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","41514347","OMOP2712309","100000 MG Memantine 0.01 MG/MG Oral Solution [Axura] Box of 200 by Merz","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41516251","OMOP2714213","100000 MG Memantine 0.01 MG/MG Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41511293","OMOP2709255","100000 MG Memantine 0.01 MG/MG Oral Solution Box of 200","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","21147593","OMOP323939","100000 MG Memantine 0.01 MG/MG Oral Solution [Ebixa]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41513153","OMOP2711115","100000 MG Memantine 0.01 MG/MG Oral Solution [Ebixa] Box of 200","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41511558","OMOP2709520","100000 MG Memantine 0.01 MG/MG Oral Solution [Ebixa] Box of 200 by Lundbeck","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","21078946","OMOP323940","100000 MG Memantine 0.01 MG/MG Oral Solution [Ebixa] by Lundbeck","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","43667466","OMOP839469","100000 MG Memantine 0.01 MG/MG Oral Solution [Memdub]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41512808","OMOP2710770","100000 MG Memantine 0.01 MG/MG Oral Solution [Memdub] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","43757154","OMOP839470","100000 MG Memantine 0.01 MG/MG Oral Solution [Memdub] by IIP-Institut","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","43847273","OMOP839471","100000 MG Memantine 0.01 MG/MG Oral Solution [Memorb]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41515293","OMOP2713255","100000 MG Memantine 0.01 MG/MG Oral Solution [Memorb] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","43649424","OMOP839472","100000 MG Memantine 0.01 MG/MG Oral Solution [Memorb] by IIP-Institut","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","40703768","OMOP4753188","100000 ML Memantine 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","40703767","OMOP4753189","100000 ML Memantine 10 MG/ML Oral Solution [Ebixa]","Quant Branded Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","40703766","OMOP4753190","100000 ML Memantine 10 MG/ML Oral Solution [Ebixa] by Lundbeck","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","36412626","OMOP3104668","1000 MG Amitriptyline 0.02 MG/MG / Ketamine 0.01 MG/MG Topical Cream","Quant Clinical Drug","Standard","08/01/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'ketamine'"">1"
"","21165392","OMOP291911","1000 MG Amitriptyline 0.02 MG/MG / Ketamine 0.01 MG/MG Topical Ointment","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'ketamine'"">1"
"","2024196","OMOP4922749","1000 MG memantine 0.00831 MG/MG Oral Solution","Quant Clinical Drug","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","2024195","OMOP4922748","1000 MG memantine 0.00831 MG/MG Oral Solution [Ebixa]","Quant Branded Drug","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","2024194","OMOP4922747","1000 MG memantine 0.00831 MG/MG Oral Solution [Ebixa] by Lundbeck","Marketed Product","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","2024197","OMOP4922750","1000 MG memantine 0.00831 MG/MG Oral Solution [NEUROBIS]","Quant Branded Drug","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","2024198","OMOP4922751","1000 MG memantine 0.00831 MG/MG Oral Solution [NEUROBIS] by Nexpharm","Marketed Product","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","2024199","OMOP4922752","1000 MG memantine 0.00831 MG/MG Oral Solution [NEWMANTINE]","Quant Branded Drug","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","2024200","OMOP4922753","1000 MG memantine 0.00831 MG/MG Oral Solution [NEWMANTINE] by Hawon","Marketed Product","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","43859936","OMOP734022","1000 MG Memantine 0.01 MG/MG Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","43697779","OMOP734023","1000 MG Memantine 0.01 MG/MG Oral Solution [Memdub]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","43787519","OMOP734024","1000 MG Memantine 0.01 MG/MG Oral Solution [Memdub] by IIP-Institut","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","43769623","OMOP734025","1000 MG Memantine 0.01 MG/MG Oral Solution [Memorb]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","43733697","OMOP734026","1000 MG Memantine 0.01 MG/MG Oral Solution [Memorb] by IIP-Institut","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","35828242","OMOP5040001","1000 MG memantine 0.02 MG/MG Powder for Oral Suspension","Quant Clinical Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","35828241","OMOP5040002","1000 MG memantine 0.02 MG/MG Powder for Oral Suspension [Memary]","Quant Branded Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","2902726","OMOP5119630","100 ML ketamine 1 MG/ML Injection","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'ketamine'"">1"
"","2902690","OMOP5119629","100 ML ketamine 1 MG/ML Injection by Biomed","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'ketamine'"">1"
"","21127967","OMOP322045","100 ML Ketamine 50 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'ketamine'"">1"
"","41421664","OMOP2619626","100 ML Memantine 0.1 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41425424","OMOP2623386","100 ML Memantine 0.1 MG/ML Oral Solution [Akatinol Memantine]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41420287","OMOP2618249","100 ML Memantine 0.1 MG/ML Oral Solution [Akatinol Memantine] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41419816","OMOP2617778","100 ML Memantine 0.1 MG/ML Oral Solution [Akatinol Memantine] Box of 1 by Merz","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41422007","OMOP2619969","100 ML Memantine 0.1 MG/ML Oral Solution [Axura]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'memantine'"">1"
"","41426264","OMOP2624226","100 ML Memantine 0.1 MG/ML Oral Solution [Axura] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41424082","OMOP2622044","100 ML Memantine 0.1 MG/ML Oral Solution [Axura] Box of 1 by Kohlpharma","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41418072","OMOP2616034","100 ML Memantine 0.1 MG/ML Oral Solution [Axura] Box of 1 by Merz","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41421524","OMOP2619486","100 ML Memantine 0.1 MG/ML Oral Solution [Axura] Box of 1 by Orifarm Leverkus","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41419112","OMOP2617074","100 ML Memantine 0.1 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41419817","OMOP2617779","100 ML Memantine 0.1 MG/ML Oral Solution Box of 1 by Betapharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41425423","OMOP2623385","100 ML Memantine 0.1 MG/ML Oral Solution [Ebixa]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41422006","OMOP2619968","100 ML Memantine 0.1 MG/ML Oral Solution [Ebixa] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41418071","OMOP2616033","100 ML Memantine 0.1 MG/ML Oral Solution [Ebixa] Box of 1 by Lundbeck","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41417684","OMOP2615646","100 ML Memantine 0.1 MG/ML Oral Solution [Memantin Heumann]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41424557","OMOP2622519","100 ML Memantine 0.1 MG/ML Oral Solution [Memantin Heumann] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41417180","OMOP2615142","100 ML Memantine 0.1 MG/ML Oral Solution [Memantin Heumann] Box of 1 by Heumann","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41415991","OMOP2613953","100 ML Memantine 0.1 MG/ML Oral Solution [Memantin Ratiopharm]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41416808","OMOP2614770","100 ML Memantine 0.1 MG/ML Oral Solution [Memantin Ratiopharm] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41416317","OMOP2614279","100 ML Memantine 0.1 MG/ML Oral Solution [Memantin Ratiopharm] Box of 1 by Ratiopharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21108529","OMOP323941","100 ML Memantine 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41415992","OMOP2613954","100 ML Memantine 10 MG/ML Oral Solution [Akatinol Memantine]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41420289","OMOP2618251","100 ML Memantine 10 MG/ML Oral Solution [Akatinol Memantine] Box of 200","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41427058","OMOP2625020","100 ML Memantine 10 MG/ML Oral Solution [Axura]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41426265","OMOP2624227","100 ML Memantine 10 MG/ML Oral Solution [Axura] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41421153","OMOP2619115","100 ML Memantine 10 MG/ML Oral Solution [Axura] Box of 200","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41419113","OMOP2617075","100 ML Memantine 10 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41415647","OMOP2613609","100 ML Memantine 10 MG/ML Oral Solution Box of 200","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41424253","OMOP2622215","100 ML Memantine 10 MG/ML Oral Solution Box of 250","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41425818","OMOP2623780","100 ML Memantine 10 MG/ML Oral Solution Box of 250 by Aliud","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21059404","OMOP323948","100 ML Memantine 10 MG/ML Oral Solution by A A H","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40711849","OMOP4745240","100 ML Memantine 10 MG/ML Oral Solution by Accord","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21049606","OMOP323950","100 ML Memantine 10 MG/ML Oral Solution by Actavis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21128054","OMOP323945","100 ML Memantine 10 MG/ML Oral Solution by Alliance","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40711847","OMOP4745242","100 ML Memantine 10 MG/ML Oral Solution by Chanelle","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21069350","OMOP323946","100 ML Memantine 10 MG/ML Oral Solution by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40711850","OMOP4745239","100 ML Memantine 10 MG/ML Oral Solution by Genus","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36949834","OMOP5211963","100 ML memantine 10 MG/ML Oral Solution by Glenmark","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36968783","OMOP5211960","100 ML memantine 10 MG/ML Oral Solution by Healthcare","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36953394","OMOP5211962","100 ML memantine 10 MG/ML Oral Solution by Macleods","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21059402","OMOP323943","100 ML Memantine 10 MG/ML Oral Solution by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35884983","OMOP5032236","100 ML memantine 10 MG/ML Oral Solution by Medihealth","Marketed Product","Standard","12/06/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40711848","OMOP4745241","100 ML Memantine 10 MG/ML Oral Solution by Mylan","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21059403","OMOP323947","100 ML Memantine 10 MG/ML Oral Solution by Rosemont","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40711851","OMOP4745238","100 ML Memantine 10 MG/ML Oral Solution by Sigma","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21128053","OMOP323944","100 ML Memantine 10 MG/ML Oral Solution by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21118277","OMOP323949","100 ML Memantine 10 MG/ML Oral Solution by TEVA","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36053270","OMOP4978415","100 ML memantine 10 MG/ML Oral Solution by Torrent","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36943426","OMOP5211961","100 ML memantine 10 MG/ML Oral Solution by Viatris Healthcare","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21147765","OMOP323951","100 ML Memantine 10 MG/ML Oral Solution by Zentiva","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21039793","OMOP323952","100 ML Memantine 10 MG/ML Oral Solution [Ebixa]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41425425","OMOP2623387","100 ML Memantine 10 MG/ML Oral Solution [Ebixa] Box of 200","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21079106","OMOP323955","100 ML Memantine 10 MG/ML Oral Solution [Ebixa] by Lundbeck","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43757604","OMOP839451","100 ML Memantine 10 MG/ML Oral Solution [Memantin 1a Pharma]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43721572","OMOP839452","100 ML Memantine 10 MG/ML Oral Solution [Memantin 1a Pharma] by 1 A","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43667929","OMOP839455","100 ML Memantine 10 MG/ML Oral Solution [Memantin Abz]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43811641","OMOP839456","100 ML Memantine 10 MG/ML Oral Solution [Memantin Abz] by AbZ-Pharma","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43667928","OMOP839453","100 ML Memantine 10 MG/ML Oral Solution [Memantin Aristo]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41417685","OMOP2615647","100 ML Memantine 10 MG/ML Oral Solution [Memantin Aristo] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41427418","OMOP2625380","100 ML Memantine 10 MG/ML Oral Solution [Memantin Aristo] Box of 1 by Aristo","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43595693","OMOP839454","100 ML Memantine 10 MG/ML Oral Solution [Memantin Aristo] by Aristo","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41418586","OMOP2616548","100 ML Memantine 10 MG/ML Oral Solution [Memantine Merz]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41420288","OMOP2618250","100 ML Memantine 10 MG/ML Oral Solution [Memantine Merz] Box of 200","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41418959","OMOP2616921","100 ML Memantine 10 MG/ML Oral Solution [Memantine Merz] Box of 200 by Merz","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43739668","OMOP839440","100 ML Memantine 10 MG/ML Oral Solution [MEMANTINE ZENTIVA]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43829624","OMOP839441","100 ML Memantine 10 MG/ML Oral Solution [MEMANTINE ZENTIVA] by Zentiva","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43667930","OMOP839460","100 ML Memantine 10 MG/ML Oral Solution [Memantin Heumann]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41418587","OMOP2616549","100 ML Memantine 10 MG/ML Oral Solution [Memantin Heumann] Box of 200","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43829625","OMOP839461","100 ML Memantine 10 MG/ML Oral Solution [Memantin Heumann] by Heumann","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43793505","OMOP839464","100 ML Memantine 10 MG/ML Oral Solution [Memantin Hexal]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43829626","OMOP839465","100 ML Memantine 10 MG/ML Oral Solution [Memantin Hexal] by Hexal","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43721570","OMOP839444","100 ML Memantine 10 MG/ML Oral Solution [Memantinhydrochlorid Al]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43757602","OMOP839445","100 ML Memantine 10 MG/ML Oral Solution [Memantinhydrochlorid Al] by Aliud","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43667931","OMOP839466","100 ML Memantine 10 MG/ML Oral Solution [Memantinhydrochlorid Beta]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43703796","OMOP839467","100 ML Memantine 10 MG/ML Oral Solution [Memantinhydrochlorid Beta] by Betapharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
