"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","36053985","OMOP4979187","150 ML melatonin 1 MG/ML Oral Solution by Alliance","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","36053983","OMOP4979185","150 ML melatonin 1 MG/ML Oral Solution by Colonis","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","36967304","OMOP5212514","150 ML melatonin 1 MG/ML Oral Solution by Consilient","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","36939997","OMOP5212515","150 ML melatonin 1 MG/ML Oral Solution by DE","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21077657","OMOP298922","1 ML Melatonin 0.2 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21048127","OMOP298924","1 ML Melatonin 0.2 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21057924","OMOP298948","1 ML Melatonin 0.4 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","35777177","OMOP2778638","1 ML Melatonin 0.4 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21116772","OMOP298951","1 ML Melatonin 0.4 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","35776070","OMOP2777531","1 ML Melatonin 0.4 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21146268","OMOP298931","1 ML Melatonin 0.5 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","35777764","OMOP2779225","1 ML Melatonin 0.5 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21156236","OMOP298933","1 ML Melatonin 0.5 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","35776904","OMOP2778365","1 ML Melatonin 0.5 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21077659","OMOP298940","1 ML Melatonin 0.6 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","35778052","OMOP2779513","1 ML Melatonin 0.6 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21057923","OMOP298942","1 ML Melatonin 0.6 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","35776903","OMOP2778364","1 ML Melatonin 0.6 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21107026","OMOP298916","1 ML Melatonin 0.8 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21175740","OMOP298920","1 ML Melatonin 0.8 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21077660","OMOP298944","1 ML Melatonin 1.2 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","21028508","OMOP298946","1 ML Melatonin 1.2 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","40718510","OMOP4738681","1 ML Melatonin 1.4 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","40718509","OMOP4738682","1 ML Melatonin 1.4 MG/ML Oral Suspension","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","36054604","OMOP4979876","1 ML melatonin 1.6 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'melatonin'"">1"
"","36809318","OMOP4823356","1 ML Melatonin 1.75 MG/ML Oral Solution","Quant Clinical Drug","Standard","01/27/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21077658","OMOP298935","1 ML Melatonin 1 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35777481","OMOP2778942","1 ML Melatonin 1 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21116771","OMOP298938","1 ML Melatonin 1 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35778053","OMOP2779514","1 ML Melatonin 1 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21156235","OMOP298926","1 ML Melatonin 2 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35777765","OMOP2779226","1 ML Melatonin 2 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21146267","OMOP298928","1 ML Melatonin 2 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35778054","OMOP2779515","1 ML Melatonin 2 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40718511","OMOP4738680","1 ML Melatonin 3 MG/ML Oral Suspension","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21079289","OMOP327552","200 ML Melatonin 1 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35788346","OMOP2789807","200 ML Melatonin 1 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","42876659","OMOP4873765","30 ML Melatonin 0.0333 MG/ML Oral Solution","Quant Clinical Drug","Standard","01/14/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","42876660","OMOP4873766","30 ML Melatonin 0.0333 MG/ML Oral Solution by Asta","Marketed Product","Standard","01/14/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","42799060","1293413","5-hydroxytryptophan 50 MG / magnesium oxide 50 MG / melatonin 2 MG / tryptophan 100 MG / vitamin B6 10 MG Oral Capsule","Clinical Drug","Standard","06/03/2012","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","42799061","1293420","5-hydroxytryptophan 50 MG / magnesium oxide 50 MG / melatonin 2 MG / tryptophan 100 MG / vitamin B6 10 MG Oral Capsule [Somnicin]","Branded Drug","Standard","06/03/2012","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","42799062","1293416","5-hydroxytryptophan 50 MG / magnesium oxide 50 MG / melatonin 2 MG / tryptophan 100 MG / vitamin B6 10 MG [Somnicin]","Branded Drug Comp","Standard","06/03/2012","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","792530","1945212","5-hydroxytryptophan 50 MG / melatonin 6 MG Oral Tablet","Clinical Drug","Standard","02/04/2018","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","42799058","1293411","5-hydroxytryptophan / magnesium oxide / melatonin / tryptophan / vitamin B6 Oral Capsule","Clinical Drug Form","Standard","06/03/2012","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","42799059","1293417","5-hydroxytryptophan / magnesium oxide / melatonin / tryptophan / vitamin B6 Oral Capsule [Somnicin]","Branded Drug Form","Standard","06/03/2012","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","36244636","1293409","5-hydroxytryptophan / magnesium oxide / melatonin / tryptophan / vitamin B6 Oral Product","Clinical Dose Group","Classification","07/31/2016","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","36244637","1293410","5-hydroxytryptophan / magnesium oxide / melatonin / tryptophan / vitamin B6 Pill","Clinical Dose Group","Classification","07/31/2016","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","792527","1945208","5-hydroxytryptophan / melatonin Oral Product","Clinical Dose Group","Classification","02/04/2018","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","792529","1945210","5-hydroxytryptophan / melatonin Oral Tablet","Clinical Drug Form","Standard","02/04/2018","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","792528","1945209","5-hydroxytryptophan / melatonin Pill","Clinical Dose Group","Classification","02/04/2018","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","36944910","OMOP5211812","60 ML melatonin 1 MG/ML Oral Solution","Quant Clinical Drug","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36955768","OMOP5211813","60 ML melatonin 1 MG/ML Oral Solution by A A H","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36933860","OMOP5211814","60 ML melatonin 1 MG/ML Oral Solution by Colonis","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","19065215","252650","acetaminophen 500 MG / melatonin 1.5 MG Oral Tablet","Clinical Drug","Standard","12/31/1969","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","36216135","1151563","acetaminophen / melatonin Oral Product","Clinical Dose Group","Classification","07/31/2016","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","40002734","370520","acetaminophen / melatonin Oral Tablet","Clinical Drug Form","Standard","12/31/1969","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","36216136","1151564","acetaminophen / melatonin Pill","Clinical Dose Group","Classification","07/31/2016","12/30/2099","0","0","0","0","Drug","RxNorm",""
"","36878783","OMOP997499","Agomelatine","Ingredient","Standard","10/13/2014","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21164753","OMOP273613","Agomelatine 25 MG","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36506620","OMOP4835581","Agomelatine 25 MG [Agomaval]","Branded Drug Comp","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2037257","OMOP4936646","Agomelatine 25 MG [AGOTINE]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43203137","OMOP467407","Agomelatine 25 MG Delayed Release Oral Tablet","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36503996","OMOP4835153","Agomelatine 25 MG Delayed Release Oral Tablet [Agomaval]","Branded Drug","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43203138","OMOP467409","Agomelatine 25 MG Delayed Release Oral Tablet Box of 100","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","42875490","OMOP4872604","Agomelatine 25 MG Delayed Release Oral Tablet Box of 14","Clinical Drug Box","Standard","01/14/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","42875492","OMOP4872606","Agomelatine 25 MG Delayed Release Oral Tablet Box of 14 by Glenmark","Marketed Product","Standard","01/14/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","42875491","OMOP4872605","Agomelatine 25 MG Delayed Release Oral Tablet Box of 14 by Neuraxpharm","Marketed Product","Standard","01/14/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43213962","OMOP467408","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058075","OMOP4983656","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by A A H","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058077","OMOP4983658","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Accord","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058076","OMOP4983657","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Alliance","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058071","OMOP4983652","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Aristo","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43027237","OMOP4842330","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Biogaran","Marketed Product","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43027239","OMOP4842332","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Cristers","Marketed Product","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058074","OMOP4983655","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by DE","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43027236","OMOP4842329","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Eurogenerics","Marketed Product","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43027238","OMOP4842331","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by HCS","Marketed Product","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","42875493","OMOP4872607","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Heumann","Marketed Product","Standard","01/14/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058072","OMOP4983653","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Medihealth","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43027235","OMOP4842328","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Mylan","Marketed Product","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058070","OMOP4983651","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Neuraxpharm","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058073","OMOP4983654","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by TEVA","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43027234","OMOP4842327","Agomelatine 25 MG Delayed Release Oral Tablet Box of 28 by Zentiva","Marketed Product","Standard","10/05/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","42875494","OMOP4872608","Agomelatine 25 MG Delayed Release Oral Tablet Box of 84","Clinical Drug Box","Standard","01/14/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","42875495","OMOP4872609","Agomelatine 25 MG Delayed Release Oral Tablet Box of 84 by Betapharm","Marketed Product","Standard","01/14/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41025466","OMOP2223428","Agomelatine 25 MG Delayed Release Oral Tablet Box of 98","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058081","OMOP4983662","Agomelatine 25 MG Delayed Release Oral Tablet by A A H","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36506049","OMOP4836031","Agomelatine 25 MG Delayed Release Oral Tablet by AbZ-Pharma","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36506568","OMOP4835740","Agomelatine 25 MG Delayed Release Oral Tablet by Accord","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36508807","OMOP4835506","Agomelatine 25 MG Delayed Release Oral Tablet by Aliud","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058082","OMOP4983663","Agomelatine 25 MG Delayed Release Oral Tablet by Alliance","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36509147","OMOP4836391","Agomelatine 25 MG Delayed Release Oral Tablet by Aristo","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36507565","OMOP4835302","Agomelatine 25 MG Delayed Release Oral Tablet by Betapharm","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36507404","OMOP4835958","Agomelatine 25 MG Delayed Release Oral Tablet by biomo","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058080","OMOP4983661","Agomelatine 25 MG Delayed Release Oral Tablet by DE","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36503791","OMOP4836042","Agomelatine 25 MG Delayed Release Oral Tablet by Glenmark","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36503753","OMOP4835194","Agomelatine 25 MG Delayed Release Oral Tablet by Heumann","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36509753","OMOP4835868","Agomelatine 25 MG Delayed Release Oral Tablet by Hormosan","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36058078","OMOP4983659","Agomelatine 25 MG Delayed Release Oral Tablet by Medihealth","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36505705","OMOP4835628","Agomelatine 25 MG Delayed Release Oral Tablet by Mylan","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
