"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","40711754","OMOP4745334","102 ACTUAT cannabidiol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","40711753","OMOP4745335","102 ACTUAT cannabidiol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex]","Quant Branded Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","40711752","OMOP4745336","102 ACTUAT cannabidiol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex] by Bayer","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","21118719","OMOP324623","102 ACTUAT Cannabinol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabinol'"">2"
"","21148221","OMOP324624","102 ACTUAT Cannabinol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabinol'"">2"
"","21158197","OMOP324626","102 ACTUAT Cannabinol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex] by Bayer","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabinol'"">2"
"","36780248","OMOP4768551","10 ML cannabidiol 0.025 MG/ML / Tetrahydrocannabinol 0.027 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/31/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","36780247","OMOP4768550","10 ML cannabidiol 0.025 MG/ML / Tetrahydrocannabinol 0.027 MG/ML Oral Solution Box of 3","Quant Clinical Box","Standard","08/31/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","36780246","OMOP4768549","10 ML cannabidiol 0.025 MG/ML / Tetrahydrocannabinol 0.027 MG/ML Oral Solution [Sativex]","Quant Branded Drug","Standard","08/31/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","36780245","OMOP4768548","10 ML cannabidiol 0.025 MG/ML / Tetrahydrocannabinol 0.027 MG/ML Oral Solution [Sativex] Box of 3","Quant Branded Box","Standard","08/31/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","36780244","OMOP4768547","10 ML cannabidiol 0.025 MG/ML / Tetrahydrocannabinol 0.027 MG/ML Oral Solution [Sativex] Box of 3 by Almirall","Marketed Product","Standard","08/31/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","41372765","OMOP2570727","10 ML Cannabinol 0.25 MG/ML / Tetrahydrocannabinol 0.27 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabinol'"">2"
"","41365543","OMOP2563505","10 ML Cannabinol 0.25 MG/ML / Tetrahydrocannabinol 0.27 MG/ML Oral Solution [Sativex]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabinol'"">2"
"","41364262","OMOP2562224","10 ML Cannabinol 0.25 MG/ML / Tetrahydrocannabinol 0.27 MG/ML Oral Solution [Sativex] by Almirall","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabinol'"">2"
"","37593953","OMOP4783382","10 ML Cannabinol 150 MG/ML Oral Solution","Quant Clinical Drug","Standard","01/16/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabinol'"">1"
"","37593952","OMOP4783381","10 ML Cannabinol 150 MG/ML Oral Solution by Neopretation","Marketed Product","Standard","01/16/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabinol'"">1"
"","37593951","OMOP4783380","10 ML Cannabinol 50 MG/ML Oral Solution","Quant Clinical Drug","Standard","01/16/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabinol'"">1"
"","37593950","OMOP4783379","10 ML Cannabinol 50 MG/ML Oral Solution by Neopretation","Marketed Product","Standard","01/16/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabinol'"">1"
"","2904024","OMOP5120855","15 ML cannabidiol 20 MG/ML / Delta-9-Tetrahydrocannabinol 12 MG/ML Nasal Spray","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","2904025","OMOP5120856","15 ML cannabidiol 20 MG/ML / Delta-9-Tetrahydrocannabinol 12 MG/ML Nasal Spray [Everso]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","2904018","OMOP5120849","15 ML cannabidiol 20 MG/ML Nasal Spray","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","2904020","OMOP5120851","15 ML cannabidiol 20 MG/ML Nasal Spray [Everso]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","2904019","OMOP5120850","15 ML cannabidiol 20 MG/ML Nasal Spray [Nanabidial]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","2904026","OMOP5120857","15 ML cannabidiol 8.33 MG/ML / Delta-9-Tetrahydrocannabinol 8.33 MG/ML Nasal Spray","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","2904027","OMOP5120858","15 ML cannabidiol 8.33 MG/ML / Delta-9-Tetrahydrocannabinol 8.33 MG/ML Nasal Spray [Nanabis]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","36809305","OMOP4823343","1 ML Cannabidiol 100 MG/ML Oral Solution","Quant Clinical Drug","Standard","01/27/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","36955088","OMOP5208371","1 ML cannabidiol 100 MG/ML Oral Solution [Epidiolex]","Quant Branded Drug","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","36809230","OMOP4823268","1 ML Cannabidiol 100 MG/ML Oral Solution [Epidiolex]","Quant Branded Drug","Standard","01/27/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","36956281","OMOP5208372","1 ML cannabidiol 100 MG/ML Oral Solution [Epidiolex] by GW","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","36809302","OMOP4823340","1 ML Cannabidiol 100 MG/ML Oral Solution [Epidiolex] by GW","Marketed Product","Standard","01/27/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","40718528","OMOP4738663","1 ML cannabidiol 200 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","36073744","OMOP4979741","1 ML cannabidiol 25 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","36073743","OMOP4979740","1 ML cannabidiol 25 MG/ML Oral Solution [Epidiolex]","Quant Branded Drug","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","36073742","OMOP4979739","1 ML cannabidiol 25 MG/ML Oral Solution [Epidiolex] by GW","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'cannabidiol'"">1"
"","35885277","OMOP5032542","204 ACTUAT cannabidiol 2.5 MG/ACTUAT / dronabinol 2.7 MG/ACTUAT Nasal Spray [Sativex] by GW","Marketed Product","Standard","12/06/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","40710135","OMOP4747021","204 ACTUAT cannabidiol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","40710134","OMOP4747022","204 ACTUAT cannabidiol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex]","Quant Branded Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","40710133","OMOP4747023","204 ACTUAT cannabidiol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex] by Bayer","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabidiol'"">2"
"","21050080","OMOP327782","204 ACTUAT Cannabinol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'dronabinolcannabinol'"">2"
"","21138408","OMOP327783","204 ACTUAT Cannabinol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21059909","OMOP327784","204 ACTUAT Cannabinol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex] by Bayer","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905645","OMOP5122440","25 ML cannabidiol 100 MG/ML / Delta-9-Tetrahydrocannabinol 2 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905646","OMOP5122441","25 ML cannabidiol 100 MG/ML / Delta-9-Tetrahydrocannabinol 2 MG/ML Oral Solution by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905629","OMOP5122424","25 ML cannabidiol 100 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905630","OMOP5122425","25 ML cannabidiol 100 MG/ML Oral Solution [Cbd]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905631","OMOP5122426","25 ML cannabidiol 100 MG/ML Oral Solution [Cbd] by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905647","OMOP5122442","25 ML cannabidiol 10 MG/ML / Delta-9-Tetrahydrocannabinol 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905648","OMOP5122443","25 ML cannabidiol 10 MG/ML / Delta-9-Tetrahydrocannabinol 10 MG/ML Oral Solution by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905635","OMOP5122430","25 ML cannabidiol 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905636","OMOP5122431","25 ML cannabidiol 10 MG/ML Oral Solution [Cbd]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905637","OMOP5122432","25 ML cannabidiol 10 MG/ML Oral Solution [Cbd] by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905643","OMOP5122438","25 ML cannabidiol 25 MG/ML / Delta-9-Tetrahydrocannabinol 25 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905644","OMOP5122439","25 ML cannabidiol 25 MG/ML / Delta-9-Tetrahydrocannabinol 25 MG/ML Oral Solution by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905632","OMOP5122427","25 ML cannabidiol 25 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905633","OMOP5122428","25 ML cannabidiol 25 MG/ML Oral Solution [Cbd]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2905634","OMOP5122429","25 ML cannabidiol 25 MG/ML Oral Solution [Cbd] by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35885310","OMOP5032580","270 ACTUAT cannabidiol 2.5 MG/ACTUAT / dronabinol 2.7 MG/ACTUAT Nasal Spray [Sativex] by GW","Marketed Product","Standard","12/06/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40709863","OMOP4747286","270 ACTUAT cannabidiol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40709862","OMOP4747287","270 ACTUAT cannabidiol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex]","Quant Branded Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40709860","OMOP4747288","270 ACTUAT cannabidiol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex] by Bayer","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21128532","OMOP328513","270 ACTUAT Cannabinol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21118761","OMOP328514","270 ACTUAT Cannabinol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21168007","OMOP328515","270 ACTUAT Cannabinol 2.5 MG/ACTUAT / Tetrahydrocannabinol 2.7 MG/ACTUAT Nasal Spray [Sativex] by Bayer","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906264","OMOP5123046","30 ML cannabidiol 100 MG/ML / Delta-9-Tetrahydrocannabinol 3 MG/ML Oral Ointment","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906265","OMOP5123047","30 ML cannabidiol 100 MG/ML / Delta-9-Tetrahydrocannabinol 3 MG/ML Oral Ointment by Cannatrek Medical","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906261","OMOP5123043","30 ML cannabidiol 200 MG/ML / Delta-9-Tetrahydrocannabinol 6 MG/ML Oral Ointment","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906263","OMOP5123045","30 ML cannabidiol 200 MG/ML / Delta-9-Tetrahydrocannabinol 6 MG/ML Oral Ointment by Cannatrek Medical","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40713976","OMOP4743236","30 ML cannabidiol 200 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906268","OMOP5123050","30 ML cannabidiol 53.5 MG/ML / Delta-9-Tetrahydrocannabinol 0.3 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906270","OMOP5123052","30 ML cannabidiol 53.5 MG/ML / Delta-9-Tetrahydrocannabinol 0.3 MG/ML Oral Solution [Xanabifen]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906269","OMOP5123051","30 ML cannabidiol 53.5 MG/ML / Delta-9-Tetrahydrocannabinol 0.3 MG/ML Oral Solution [Xanatonin]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906266","OMOP5123048","30 ML cannabidiol 72.5 MG/ML / Delta-9-Tetrahydrocannabinol 1 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906267","OMOP5123049","30 ML cannabidiol 72.5 MG/ML / Delta-9-Tetrahydrocannabinol 1 MG/ML Oral Solution [Xanadolen]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906705","OMOP5123479","40 ML cannabidiol 100 MG/ML / Delta-9-Tetrahydrocannabinol 2 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906706","OMOP5123480","40 ML cannabidiol 100 MG/ML / Delta-9-Tetrahydrocannabinol 2 MG/ML Oral Solution by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906697","OMOP5123471","40 ML cannabidiol 100 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906698","OMOP5123472","40 ML cannabidiol 100 MG/ML Oral Solution [Cbd]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906699","OMOP5123473","40 ML cannabidiol 100 MG/ML Oral Solution [Cbd] by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906711","OMOP5123485","40 ML cannabidiol 10 MG/ML / Delta-9-Tetrahydrocannabinol 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906712","OMOP5123486","40 ML cannabidiol 10 MG/ML / Delta-9-Tetrahydrocannabinol 10 MG/ML Oral Solution by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906709","OMOP5123483","40 ML cannabidiol 20 MG/ML / Delta-9-Tetrahydrocannabinol 5 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906710","OMOP5123484","40 ML cannabidiol 20 MG/ML / Delta-9-Tetrahydrocannabinol 5 MG/ML Oral Solution by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906707","OMOP5123481","40 ML cannabidiol 25 MG/ML / Delta-9-Tetrahydrocannabinol 1 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906708","OMOP5123482","40 ML cannabidiol 25 MG/ML / Delta-9-Tetrahydrocannabinol 1 MG/ML Oral Solution by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906703","OMOP5123477","40 ML cannabidiol 25 MG/ML / Delta-9-Tetrahydrocannabinol 25 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906704","OMOP5123478","40 ML cannabidiol 25 MG/ML / Delta-9-Tetrahydrocannabinol 25 MG/ML Oral Solution by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906700","OMOP5123474","40 ML cannabidiol 25 MG/ML Oral Solution","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906701","OMOP5123475","40 ML cannabidiol 25 MG/ML Oral Solution [Cbd]","Quant Branded Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906702","OMOP5123476","40 ML cannabidiol 25 MG/ML Oral Solution [Cbd] by Tilray","Marketed Product","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","2906765","OMOP5123537","45 ML cannabidiol 10 MG/ML / Delta-9-Tetrahydrocannabinol 5 MG/ML Oral Ointment","Quant Clinical Drug","Standard","06/29/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
