"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","36969453","OMOP5207811","0.5 ML midazolam 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36928471","OMOP5207812","0.5 ML midazolam 10 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","41409151","OMOP2607113","0.5 ML Midazolam 5.56 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","41409340","OMOP2607302","0.5 ML Midazolam 5.56 MG/ML Oral Solution Box of 4","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","41408463","OMOP2606425","0.5 ML Midazolam 5.56 MG/ML Oral Solution [Buccolam]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","41409397","OMOP2607359","0.5 ML Midazolam 5.56 MG/ML Oral Solution [Buccolam] Box of 4","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","41407944","OMOP2605906","0.5 ML Midazolam 5.56 MG/ML Oral Solution [Buccolam] Box of 4 by Shire","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","21177004","OMOP286685","0.5 ML Midazolam 5 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","21177005","OMOP286687","0.5 ML Midazolam 5 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","21078835","OMOP286689","0.5 ML Midazolam 5 MG/ML Oral Solution Box of 4","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36939661","OMOP5207809","0.5 ML midazolam 5 MG/ML Oral Solution Box of 4 by A A H","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36965574","OMOP5207810","0.5 ML midazolam 5 MG/ML Oral Solution Box of 4 by Xiromed","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","21108267","OMOP286690","0.5 ML Midazolam 5 MG/ML Oral Solution [Buccolam]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","21118009","OMOP286692","0.5 ML Midazolam 5 MG/ML Oral Solution [Buccolam] Box of 4","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36120887","OMOP5049867","0.5 ML midazolam 5 MG/ML Oral Solution [Buccolam] Box of 4 by Neuraxpharm","Marketed Product","Standard","06/27/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","35414630","OMOP1148215","0.5 ML Midazolam 5 MG/ML Oral Solution [Buccolam] Box of 4 by Shire","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","1832027","OMOP5157273","0.5 ML midazolam 5 MG/ML Oral Solution [Buccolam] Box of 4 by Takeda","Marketed Product","Standard","08/31/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","21167212","OMOP286694","0.5 ML Midazolam 5 MG/ML Oral Solution [Buccolam] Box of 4 by ViroPharma","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36120886","OMOP5049866","0.5 ML midazolam 5 MG/ML Oral Solution [Buccolam] by Neuraxpharm","Marketed Product","Standard","06/27/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","40719315","OMOP4737914","0.5 ML Midazolam 5 MG/ML Oral Solution [Buccolam] by Shire","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","21069062","OMOP286691","0.5 ML Midazolam 5 MG/ML Oral Solution [Buccolam] by ViroPharma","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36935001","OMOP5207807","0.5 ML midazolam 5 MG/ML Oral Solution by A A H","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36938239","OMOP5207808","0.5 ML midazolam 5 MG/ML Oral Solution by Xiromed","Marketed Product","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36931863","OMOP5208007","0.75 ML midazolam 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36941135","OMOP5208008","0.75 ML midazolam 10 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","05/21/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","1525731","2608698","0.7 ML midazolam 14.3 MG/ML Auto-Injector","Quant Clinical Drug","Standard","10/02/2022","12/30/2099","0","0","0","0","Drug","RxNorm","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'midazolam'"">1"
"","36897457","OMOP1000767","100000 MG Diazepam 0.01 MG/MG Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'diazepam'"">1"
"","43595410","OMOP829252","100000 MG Diazepam 0.01 MG/MG Oral Solution by Krewel Meuselbach","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'diazepam'"">1"
"","35156600","OMOP4813611","1000 MG Bromazepam 0.01 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'bromazepam'"">1"
"","35159207","OMOP4816191","1000 MG Bromazepam 0.01 MG/MG Oral Granules [Lexotan]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'bromazepam'"">1"
"","35160799","OMOP4817775","1000 MG Bromazepam 0.01 MG/MG Oral Granules [Seniran]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'bromazepam'"">1"
"","35153344","OMOP4810373","1000 MG Chlordiazepoxide 0.01 MG/MG Oral Powder","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'chlordiazepoxide'"">1"
"","35828285","OMOP5039958","1000 MG chlordiazepoxide 0.01 MG/MG Oral Powder by Tsuruhara","Marketed Product","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'chlordiazepoxide'"">1"
"","35156841","OMOP4813850","1000 MG Chlordiazepoxide 0.01 MG/MG Oral Powder by Tsuruhara Seiyaku","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'chlordiazepoxide'"">1"
"","35159305","OMOP4816289","1000 MG Chlordiazepoxide 0.01 MG/MG Oral Powder [Contol]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'chlordiazepoxide'"">1"
"","35144796","OMOP4801888","1000 MG Chlordiazepoxide 0.1 MG/MG Oral Powder","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'chlordiazepoxide'"">1"
"","35129580","OMOP4786845","1000 MG Chlordiazepoxide 0.1 MG/MG Oral Powder [Balance]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'chlordiazepoxide'"">1"
"","35146918","OMOP4803995","1000 MG Chlordiazepoxide 0.1 MG/MG Oral Powder [Contol]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'chlordiazepoxide'"">1"
"","35828423","OMOP5040287","1000 MG clobazam 0.01 MG/MG Oral Granules","Quant Clinical Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'clobazam'"">1"
"","35828422","OMOP5040288","1000 MG clobazam 0.01 MG/MG Oral Granules [Mystan]","Quant Branded Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'clobazam'"">1"
"","35828055","OMOP5040345","1000 MG clonazepam 0.001 MG/MG Oral Granules","Quant Clinical Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35828053","OMOP5040347","1000 MG clonazepam 0.001 MG/MG Oral Granules [Landsen]","Quant Branded Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35828054","OMOP5040346","1000 MG clonazepam 0.001 MG/MG Oral Granules [Rivotril]","Quant Branded Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35828052","OMOP5040348","1000 MG clonazepam 0.005 MG/MG Oral Granules","Quant Clinical Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35828050","OMOP5040350","1000 MG clonazepam 0.005 MG/MG Oral Granules [Landsen]","Quant Branded Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35828051","OMOP5040349","1000 MG clonazepam 0.005 MG/MG Oral Granules [Rivotril]","Quant Branded Drug","Standard","01/20/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35134053","OMOP4791256","1000 MG clotiazepam 0.1 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35156584","OMOP4813595","1000 MG clotiazepam 0.1 MG/MG Oral Granules [RIZE]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35132979","OMOP4790197","1000 MG cloxazolam 0.01 MG/MG Oral Powder","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35131626","OMOP4788862","1000 MG cloxazolam 0.01 MG/MG Oral Powder [Sepazon]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35130739","OMOP4787987","1000 MG Diazepam 0.01 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35156692","OMOP4813703","1000 MG Diazepam 0.01 MG/MG Oral Powder","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35157048","OMOP4814055","1000 MG Diazepam 0.01 MG/MG Oral Powder by Kyowa","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35156985","OMOP4813992","1000 MG Diazepam 0.01 MG/MG Oral Powder [Cercine]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35155729","OMOP4812744","1000 MG Diazepam 0.01 MG/MG Oral Powder [Pealkit]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36897119","OMOP996122","1000 MG Diazepam 0.01 MG/MG Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43787627","OMOP724986","1000 MG Diazepam 0.01 MG/MG Oral Solution [Diazepam Abz]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43715717","OMOP724987","1000 MG Diazepam 0.01 MG/MG Oral Solution [Diazepam Abz] by AbZ-Pharma","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43589781","OMOP724988","1000 MG Diazepam 0.01 MG/MG Oral Solution [Diazepam Ratiopharm]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43643992","OMOP724989","1000 MG Diazepam 0.01 MG/MG Oral Solution [Diazepam Ratiopharm] by Ratiopharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35160984","OMOP4817957","1000 MG Estazolam 0.01 MG/MG Oral Powder","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35139496","OMOP4796650","1000 MG Estazolam 0.01 MG/MG Oral Powder [Eurodin]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35158463","OMOP4815458","1000 MG ethyl loflazepate 0.01 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35156296","OMOP4813307","1000 MG ethyl loflazepate 0.01 MG/MG Oral Granules [Meilax]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35148829","OMOP4805893","1000 MG etizolam 0.01 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35146490","OMOP4803568","1000 MG etizolam 0.01 MG/MG Oral Granules by Choseido","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35149849","OMOP4806905","1000 MG etizolam 0.01 MG/MG Oral Granules [DEPAS]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35134825","OMOP4792025","1000 MG fludiazepam 0.001 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35142603","OMOP4799716","1000 MG fludiazepam 0.001 MG/MG Oral Granules [Erispan]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35143993","OMOP4801089","1000 MG flutazolam 0.01 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35132046","OMOP4789278","1000 MG flutazolam 0.01 MG/MG Oral Granules [Coreminal]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35135664","OMOP4792854","1000 MG haloxazolam 0.01 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35151107","OMOP4808155","1000 MG haloxazolam 0.01 MG/MG Oral Granules [Somelin]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35154191","OMOP4811218","1000 MG mexazolam 0.001 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35146796","OMOP4803872","1000 MG mexazolam 0.001 MG/MG Oral Granules [Melex]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35153589","OMOP4810615","1000 MG Nitrazepam 0.01 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35152645","OMOP4809677","1000 MG Nitrazepam 0.01 MG/MG Oral Granules [Benzalin]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35153599","OMOP4810625","1000 MG Nitrazepam 0.01 MG/MG Oral Granules by Tatsumi Kagaku","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35152220","OMOP4809259","1000 MG Nitrazepam 0.01 MG/MG Oral Powder","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35146643","OMOP4803719","1000 MG Nitrazepam 0.01 MG/MG Oral Powder [Nelbon]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35148460","OMOP4805524","1000 MG Oxazolam 0.1 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35160471","OMOP4817448","1000 MG Oxazolam 0.1 MG/MG Oral Granules by Koa Isei","Marketed Product","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35144465","OMOP4801562","1000 MG Oxazolam 0.1 MG/MG Oral Powder","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35160840","OMOP4817815","1000 MG Oxazolam 0.1 MG/MG Oral Powder [Serenal]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35158676","OMOP4815667","1000 MG Prazepam 0.01 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","1236288","OMOP5216999","100 ACTUAT midazolam 0.5 MG/ACTUAT Nasal Spray","Quant Clinical Drug","Standard","08/23/2023","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21039716","OMOP322028","100 ML Chlordiazepoxide 1.5 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21098676","OMOP323504","100 ML clobazam 1 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21098677","OMOP323506","100 ML clobazam 1 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35786768","OMOP2788229","100 ML clobazam 2 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21128035","OMOP323502","100 ML clobazam 2 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35787122","OMOP2788583","100 ML Clonazepam 0.02 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21049571","OMOP323100","100 ML Clonazepam 0.02 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35786583","OMOP2788044","100 ML Clonazepam 0.05 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21088743","OMOP323098","100 ML Clonazepam 0.05 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35787312","OMOP2788773","100 ML Clonazepam 0.1 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21059360","OMOP323103","100 ML Clonazepam 0.1 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41423522","OMOP2621484","100 ML Clonazepam 2.5 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41424337","OMOP2622299","100 ML Clonazepam 2.5 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41424719","OMOP2622681","100 ML Clonazepam 2.5 MG/ML Oral Solution [Rivotril]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41419603","OMOP2617565","100 ML Clonazepam 2.5 MG/ML Oral Solution [Rivotril] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41418119","OMOP2616081","100 ML Clonazepam 2.5 MG/ML Oral Solution [Rivotril] Box of 1 by Roche","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21157649","OMOP322859","100 ML Diazepam 0.4 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41416565","OMOP2614527","100 ML Diazepam 0.4 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41414067","OMOP2612029","100 ML Diazepam 0.4 MG/ML Oral Solution Box of 10","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21069293","OMOP322863","100 ML Diazepam 0.4 MG/ML Oral Solution by A A H","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35884971","OMOP5032224","100 ML diazepam 0.4 MG/ML Oral Solution by Accord","Marketed Product","Standard","12/06/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21079048","OMOP322864","100 ML Diazepam 0.4 MG/ML Oral Solution by Actavis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21098649","OMOP322862","100 ML Diazepam 0.4 MG/ML Oral Solution by Alliance","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21137839","OMOP322865","100 ML Diazepam 0.4 MG/ML Oral Solution by Almus","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36053224","OMOP4978364","100 ML diazepam 0.4 MG/ML Oral Solution by DE","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
