"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","2024048","OMOP4922585","1000 MG doxepin 0.05 MG/MG Topical Cream [SEPEDRIN] by Boram","Marketed Product","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'doxepin'"">1"
"","2024049","OMOP4922586","1000 MG doxepin 0.05 MG/MG Topical Cream [SEPEDRIN] by BRN Science","Marketed Product","Standard","07/30/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'doxepin'"">1"
"","35133936","OMOP4791141","1000 MG Trimipramine 0.1 MG/MG Oral Powder","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'trimipramine'"">1"
"","35158602","OMOP4815595","1000 MG Trimipramine 0.1 MG/MG Oral Powder [Surmontil]","Quant Branded Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'trimipramine'"">1"
"","35786778","OMOP2788239","100 ML Amitriptyline 2 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","21127955","OMOP321943","100 ML Amitriptyline 2 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","41415843","OMOP2613805","100 ML Amitriptyline 3.42 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","41419313","OMOP2617275","100 ML Amitriptyline 3.42 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","41417080","OMOP2615042","100 ML Amitriptyline 3.42 MG/ML Oral Solution [Tryptizol]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","41417970","OMOP2615932","100 ML Amitriptyline 3.42 MG/ML Oral Solution [Tryptizol] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","36896245","OMOP997853","100 ML Amitriptyline 45.3 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","43631598","OMOP834716","100 ML Amitriptyline 45.3 MG/ML Oral Solution [Amitriptylin Neuraxpharm]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","43721401","OMOP834718","100 ML Amitriptyline 45.3 MG/ML Oral Solution [Amitriptylin Neuraxpharm] Box of 10","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","43793341","OMOP834719","100 ML Amitriptyline 45.3 MG/ML Oral Solution [Amitriptylin Neuraxpharm] Box of 10 by Neuraxpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","43721400","OMOP834717","100 ML Amitriptyline 45.3 MG/ML Oral Solution [Amitriptylin Neuraxpharm] by Neuraxpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","43793340","OMOP834710","100 ML Amitriptyline 45.3 MG/ML Oral Solution Box of 10","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","43865820","OMOP834711","100 ML Amitriptyline 45.3 MG/ML Oral Solution [Psypharm]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","43667787","OMOP834713","100 ML Amitriptyline 45.3 MG/ML Oral Solution [Psypharm] Box of 10","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","43649743","OMOP834715","100 ML Amitriptyline 45.3 MG/ML Oral Solution [Psypharm] Box of 10 by Neuraxpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","43703644","OMOP834712","100 ML Amitriptyline 45.3 MG/ML Oral Solution [Psypharm] by Neuraxpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'amitriptyline'"">1"
"","35787497","OMOP2788958","100 ML Clomipramine 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'clomipramine'"">1"
"","35786184","OMOP2787645","100 ML Clomipramine 10 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'clomipramine'"">1"
"","21128085","OMOP324596","100 ML Clomipramine 10 MG/ML Oral Suspension","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'clomipramine'"">1"
"","35787366","OMOP2788827","100 ML Clomipramine 10 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'clomipramine'"">1"
"","43865799","OMOP833800","100 ML Doxepin 50 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'doxepin'"">1"
"","43667758","OMOP833801","100 ML Doxepin 50 MG/ML Oral Solution [Doxepin-Neuraxpharm]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'doxepin'"">1"
"","43721367","OMOP833803","100 ML Doxepin 50 MG/ML Oral Solution [Doxepin-Neuraxpharm] by Neuraxpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'doxepin'"">1"
"","41417397","OMOP2615359","100 ML Imipramine 0.05 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41415674","OMOP2613636","100 ML Imipramine 0.05 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41420338","OMOP2618300","100 ML Imipramine 0.05 MG/ML Oral Solution [Imipramin-Neuraxpharm]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41427101","OMOP2625063","100 ML Imipramine 0.05 MG/ML Oral Solution [Imipramin-Neuraxpharm] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41424096","OMOP2622058","100 ML Imipramine 0.05 MG/ML Oral Solution [Imipramin-Neuraxpharm] Box of 1 by Neuraxpharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41422580","OMOP2620542","100 ML Imipramine 5 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41413997","OMOP2611959","100 ML Imipramine 5 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41425138","OMOP2623100","100 ML Imipramine 5 MG/ML Oral Solution Box of 5","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41416029","OMOP2613991","100 ML Imipramine 5 MG/ML Oral Solution [Imipramin-Neuraxpharm]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41414348","OMOP2612310","100 ML Imipramine 5 MG/ML Oral Solution [Imipramin-Neuraxpharm] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41423763","OMOP2621725","100 ML Imipramine 5 MG/ML Oral Solution [Tofranil]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41417735","OMOP2615697","100 ML Imipramine 5 MG/ML Oral Solution [Tofranil] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","41427100","OMOP2625062","100 ML Imipramine 5 MG/ML Oral Solution [Tofranil] Box of 5","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'imipramine'"">1"
"","40712314","OMOP4744934","100 ML Nortriptyline 2 MG/ML Oral Suspension","Quant Clinical Drug","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43793403","OMOP836336","100 ML Trimipramine 53 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43793404","OMOP836337","100 ML Trimipramine 53 MG/ML Oral Solution [Stangyl]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43631666","OMOP836338","100 ML Trimipramine 53 MG/ML Oral Solution [Stangyl] by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36412848","OMOP3104890","1010 MG Amitriptyline 0.02 MG/MG / Ketamine 0.01 MG/MG Topical Cream","Quant Clinical Drug","Standard","08/01/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35790647","OMOP2792108","1010 MG Amitriptyline 0.02 MG/MG / Ketamine 0.01 MG/MG Topical Ointment","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35152044","OMOP4809086","1010 MG Amoxapine 0.1 MG/MG Oral Granules","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35144526","OMOP4801622","1010 MG Trimipramine 0.1 MG/MG Oral Powder","Quant Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41367474","OMOP2565436","10 ML Amitriptyline 10 MG/ML Injectable Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41365962","OMOP2563924","10 ML Amitriptyline 10 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41365217","OMOP2563179","10 ML Amitriptyline 10 MG/ML Injectable Solution Box of 12","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41370887","OMOP2568849","10 ML Amitriptyline 10 MG/ML Injectable Solution [Tryptizol]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41367838","OMOP2565800","10 ML Amitriptyline 10 MG/ML Injectable Solution [Tryptizol] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41372425","OMOP2570387","10 ML Amitriptyline 10 MG/ML Injectable Solution [Tryptizol] Box of 12","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41428584","OMOP2626546","125 ML Trimipramine 53.1 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41428374","OMOP2626336","125 ML Trimipramine 53.1 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41428422","OMOP2626384","125 ML Trimipramine 53.1 MG/ML Oral Solution [Stangyl]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","41428481","OMOP2626443","125 ML Trimipramine 53.1 MG/ML Oral Solution [Stangyl] Box of 1","Quant Branded Box","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43829792","OMOP842658","125 ML Trimipramine 53 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","44198656","OMOP3075379","125 ML Trimipramine 53 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","10/05/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43595837","OMOP842659","125 ML Trimipramine 53 MG/ML Oral Solution [Stangyl]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","44198673","OMOP3075396","125 ML Trimipramine 53 MG/ML Oral Solution [Stangyl] Box of 1","Quant Branded Box","Standard","10/05/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","43686014","OMOP842660","125 ML Trimipramine 53 MG/ML Oral Solution [Stangyl] by Sanofi","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21039877","OMOP325656","150 ML Amitriptyline 10 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21069427","OMOP325665","150 ML Amitriptyline 10 MG/ML Oral Solution by A A H","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35896552","OMOP5040785","150 ML amitriptyline 10 MG/ML Oral Solution by Accord","Marketed Product","Standard","01/31/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21079171","OMOP325666","150 ML Amitriptyline 10 MG/ML Oral Solution by Actavis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21098775","OMOP325659","150 ML Amitriptyline 10 MG/ML Oral Solution by Alliance","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21059469","OMOP325662","150 ML Amitriptyline 10 MG/ML Oral Solution by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21108598","OMOP325667","150 ML Amitriptyline 10 MG/ML Oral Solution by Dowelhurst","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35885172","OMOP5032427","150 ML amitriptyline 10 MG/ML Oral Solution by Medihealth","Marketed Product","Standard","12/06/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40711129","OMOP4746136","150 ML Amitriptyline 10 MG/ML Oral Solution by Phoenix Healthcare Distribution","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21137960","OMOP325657","150 ML Amitriptyline 10 MG/ML Oral Solution by Phoenix Labs","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21098776","OMOP325663","150 ML Amitriptyline 10 MG/ML Oral Solution by Rosemont","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40711130","OMOP4746135","150 ML Amitriptyline 10 MG/ML Oral Solution by Sigma","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21118345","OMOP325658","150 ML Amitriptyline 10 MG/ML Oral Solution by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21069426","OMOP325664","150 ML Amitriptyline 10 MG/ML Oral Solution by Thame","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21128129","OMOP325661","150 ML Amitriptyline 10 MG/ML Oral Solution by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21039878","OMOP325668","150 ML Amitriptyline 10 MG/ML Oral Solution by Wockhardt","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21039879","OMOP325684","150 ML Amitriptyline 2 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21049670","OMOP325688","150 ML Amitriptyline 2 MG/ML Oral Solution by A A H","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21049669","OMOP325685","150 ML Amitriptyline 2 MG/ML Oral Solution by Alliance","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","36053977","OMOP4979179","150 ML amitriptyline 2 MG/ML Oral Solution by DE","Marketed Product","Standard","08/16/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35885173","OMOP5032429","150 ML amitriptyline 2 MG/ML Oral Solution by Medihealth","Marketed Product","Standard","12/06/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21147837","OMOP325686","150 ML Amitriptyline 2 MG/ML Oral Solution by Rosemont","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40711131","OMOP4746134","150 ML Amitriptyline 2 MG/ML Oral Solution by Sigma","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21039880","OMOP325687","150 ML Amitriptyline 2 MG/ML Oral Solution by Thame","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21118348","OMOP325690","150 ML Amitriptyline 2 MG/ML Oral Solution by Wockhardt","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21059470","OMOP325669","150 ML Amitriptyline 5 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21088879","OMOP325679","150 ML Amitriptyline 5 MG/ML Oral Solution by A A H","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35896553","OMOP5040786","150 ML amitriptyline 5 MG/ML Oral Solution by Accord","Marketed Product","Standard","01/31/2021","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21157797","OMOP325680","150 ML Amitriptyline 5 MG/ML Oral Solution by Actavis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21069428","OMOP325674","150 ML Amitriptyline 5 MG/ML Oral Solution by Alliance","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21147836","OMOP325676","150 ML Amitriptyline 5 MG/ML Oral Solution by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21098777","OMOP325681","150 ML Amitriptyline 5 MG/ML Oral Solution by Dowelhurst","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21137961","OMOP325670","150 ML Amitriptyline 5 MG/ML Oral Solution by Kent","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","35885093","OMOP5032428","150 ML amitriptyline 5 MG/ML Oral Solution by Medihealth","Marketed Product","Standard","12/06/2020","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21118346","OMOP325677","150 ML Amitriptyline 5 MG/ML Oral Solution by Rosemont","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","40711128","OMOP4746137","150 ML Amitriptyline 5 MG/ML Oral Solution by Sigma","Marketed Product","Standard","06/03/2018","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21137962","OMOP325673","150 ML Amitriptyline 5 MG/ML Oral Solution by Sigma-Tau","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21177328","OMOP325678","150 ML Amitriptyline 5 MG/ML Oral Solution by Thame","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21137963","OMOP325675","150 ML Amitriptyline 5 MG/ML Oral Solution by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21059471","OMOP325682","150 ML Amitriptyline 5 MG/ML Oral Solution by Wockhardt","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21069459","OMOP326391","150 ML Clomipramine 5 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21049710","OMOP326392","150 ML Clomipramine 5 MG/ML Oral Solution [Anafranil]","Quant Branded Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21138012","OMOP326393","150 ML Clomipramine 5 MG/ML Oral Solution [Anafranil] by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21088870","OMOP325543","150 ML Imipramine 5 MG/ML Oral Solution","Quant Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21079167","OMOP325555","150 ML Imipramine 5 MG/ML Oral Solution by A A H","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21177323","OMOP325546","150 ML Imipramine 5 MG/ML Oral Solution by Alliance","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
"","21098770","OMOP325550","150 ML Imipramine 5 MG/ML Oral Solution by Colorama","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","0","0","Drug","RxNorm Extension",""
